Chemical_Formula,CIF_Base_Name,Total_Energy_eV,Energy_per_Atom_eV,Relaxed_CIF_Path,SG_ori
U6Si10,xtal_29,-100.45374298095703,-6.2783589363098145,db://48/xtal_29.cif,48
U6Si10,xtal_3,-114.91687774658203,-7.182304859161377,db://48/xtal_3.cif,48
U6Si10,xtal_30,-116.12450408935547,-7.257781505584717,db://48/xtal_30.cif,48
U6Si10,xtal_31,-113.68245697021484,-7.105153560638428,db://48/xtal_31.cif,48
U6Si10,xtal_32,-120.65731811523438,-7.541082382202148,db://48/xtal_32.cif,48
U6Si10,xtal_33,-100.11607360839844,-6.257254600524902,db://48/xtal_33.cif,48
U6Si10,xtal_34,-97.13397216796875,-6.070873260498047,db://48/xtal_34.cif,48
U6Si10,xtal_35,-108.61898803710938,-6.788686752319336,db://48/xtal_35.cif,48
U6Si10,xtal_36,-109.09244537353516,-6.818277835845947,db://48/xtal_36.cif,48
U6Si10,xtal_37,-104.92999267578125,-6.558124542236328,db://48/xtal_37.cif,48
U6Si10,xtal_38,-105.08720397949219,-6.567950248718262,db://48/xtal_38.cif,48
U6Si10,xtal_39,-116.35485076904297,-7.2721781730651855,db://48/xtal_39.cif,48
U6Si10,xtal_4,-102.3944091796875,-6.399650573730469,db://48/xtal_4.cif,48
U6Si10,xtal_40,-117.43791198730469,-7.339869499206543,db://48/xtal_40.cif,48
U6Si10,xtal_41,-96.3628158569336,-6.02267599105835,db://48/xtal_41.cif,48
U6Si10,xtal_42,-98.95663452148438,-6.184789657592773,db://48/xtal_42.cif,48
U6Si10,xtal_43,-105.75776672363281,-6.609860420227051,db://48/xtal_43.cif,48
U6Si10,xtal_44,-105.78132629394531,-6.611332893371582,db://48/xtal_44.cif,48
U6Si10,xtal_45,-106.55766296386719,-6.659853935241699,db://48/xtal_45.cif,48
U6Si10,xtal_46,-112.89617919921875,-7.056011199951172,db://48/xtal_46.cif,48
U6Si10,xtal_47,-112.77809143066406,-7.048630714416504,db://48/xtal_47.cif,48
U6Si10,xtal_48,-94.61186218261719,-5.913241386413574,db://48/xtal_48.cif,48
U6Si10,xtal_49,-112.92369842529297,-7.0577311515808105,db://48/xtal_49.cif,48
U6Si10,xtal_5,-112.27254486083984,-7.01703405380249,db://48/xtal_5.cif,48
U6Si10,xtal_50,-98.38165283203125,-6.148853302001953,db://48/xtal_50.cif,48
U6Si10,xtal_51,-104.27883911132812,-6.517427444458008,db://48/xtal_51.cif,48
U6Si10,xtal_52,-108.1630859375,-6.76019287109375,db://48/xtal_52.cif,48
U6Si10,xtal_53,-107.42110443115234,-6.7138190269470215,db://48/xtal_53.cif,48
U6Si10,xtal_54,-105.30738830566406,-6.581711769104004,db://48/xtal_54.cif,48
U6Si10,xtal_55,-113.49616241455078,-7.093510150909424,db://48/xtal_55.cif,48
U6Si10,xtal_56,-107.38143920898438,-6.711339950561523,db://48/xtal_56.cif,48
U6Si10,xtal_57,-107.29524993896484,-6.705953121185303,db://48/xtal_57.cif,48
U6Si10,xtal_58,-96.65753936767578,-6.041096210479736,db://48/xtal_58.cif,48
U6Si10,xtal_59,-99.20454406738281,-6.200284004211426,db://48/xtal_59.cif,48
U6Si10,xtal_6,-89.0331802368164,-5.564573764801025,db://48/xtal_6.cif,48
U6Si10,xtal_60,-113.16205596923828,-7.072628498077393,db://48/xtal_60.cif,48
U6Si10,xtal_61,17.920299530029297,1.120018720626831,db://48/xtal_61.cif,48
U6Si10,xtal_62,-112.83203887939453,-7.052002429962158,db://48/xtal_62.cif,48
U6Si10,xtal_63,-104.89649963378906,-6.556031227111816,db://48/xtal_63.cif,48
U6Si10,xtal_64,-110.74620819091797,-6.921638011932373,db://48/xtal_64.cif,48
U6Si10,xtal_65,-83.9769287109375,-5.248558044433594,db://48/xtal_65.cif,48
U6Si10,xtal_66,-97.36334991455078,-6.085209369659424,db://48/xtal_66.cif,48
U6Si10,xtal_67,-110.33683776855469,-6.896052360534668,db://48/xtal_67.cif,48
U6Si10,xtal_68,-103.56791687011719,-6.472994804382324,db://48/xtal_68.cif,48
U6Si10,xtal_69,-108.76768493652344,-6.797980308532715,db://48/xtal_69.cif,48
U6Si10,xtal_7,-95.27900695800781,-5.954937934875488,db://48/xtal_7.cif,48
U6Si10,xtal_70,-101.99908447265625,-6.374942779541016,db://48/xtal_70.cif,48
U6Si10,xtal_71,-110.42406463623047,-6.901504039764404,db://48/xtal_71.cif,48
U6Si10,xtal_72,-83.25276947021484,-5.203298091888428,db://48/xtal_72.cif,48
U6Si10,xtal_73,-101.86136627197266,-6.366335391998291,db://48/xtal_73.cif,48
U6Si10,xtal_74,3.0947628021240234,0.19342267513275146,db://48/xtal_74.cif,48
U6Si10,xtal_75,-100.60271453857422,-6.287669658660889,db://48/xtal_75.cif,48
U6Si10,xtal_76,-110.98535919189453,-6.936584949493408,db://48/xtal_76.cif,48
U6Si10,xtal_77,-113.709716796875,-7.1068572998046875,db://48/xtal_77.cif,48
U6Si10,xtal_78,-101.87289428710938,-6.367055892944336,db://48/xtal_78.cif,48
U6Si10,xtal_79,-101.67951202392578,-6.354969501495361,db://48/xtal_79.cif,48
U6Si10,xtal_8,-104.07261657714844,-6.504538536071777,db://48/xtal_8.cif,48
U6Si10,xtal_80,-107.4588394165039,-6.716177463531494,db://48/xtal_80.cif,48
U6Si10,xtal_81,-70.99913024902344,-4.437445640563965,db://48/xtal_81.cif,48
U6Si10,xtal_82,-116.23943328857422,-7.264964580535889,db://48/xtal_82.cif,48
U6Si10,xtal_83,-99.93170166015625,-6.245731353759766,db://48/xtal_83.cif,48
U6Si10,xtal_84,-115.6791763305664,-7.2299485206604,db://48/xtal_84.cif,48
U6Si10,xtal_85,-113.57505798339844,-7.098441123962402,db://48/xtal_85.cif,48
U6Si10,xtal_86,-114.63174438476562,-7.164484024047852,db://48/xtal_86.cif,48
U6Si10,xtal_87,-120.8529052734375,-7.553306579589844,db://48/xtal_87.cif,48
U6Si10,xtal_88,-107.54026794433594,-6.721266746520996,db://48/xtal_88.cif,48
U6Si10,xtal_89,-112.48857116699219,-7.030535697937012,db://48/xtal_89.cif,48
U6Si10,xtal_9,-115.55720520019531,-7.222325325012207,db://48/xtal_9.cif,48
U6Si10,xtal_90,-101.74095916748047,-6.358809947967529,db://48/xtal_90.cif,48
U6Si10,xtal_91,-102.40660858154297,-6.4004130363464355,db://48/xtal_91.cif,48
U6Si10,xtal_92,-108.21739959716797,-6.763587474822998,db://48/xtal_92.cif,48
U6Si10,xtal_93,-110.28551483154297,-6.8928446769714355,db://48/xtal_93.cif,48
U6Si10,xtal_94,-98.51580810546875,-6.157238006591797,db://48/xtal_94.cif,48
U6Si10,xtal_95,-114.12608337402344,-7.132880210876465,db://48/xtal_95.cif,48
U6Si10,xtal_96,-112.97921752929688,-7.061201095581055,db://48/xtal_96.cif,48
U6Si10,xtal_97,-110.2452392578125,-6.890327453613281,db://48/xtal_97.cif,48
U6Si10,xtal_98,-106.25357055664062,-6.640848159790039,db://48/xtal_98.cif,48
U6Si10,xtal_99,-91.08230590820312,-5.692644119262695,db://48/xtal_99.cif,48
U6Si10,xtal_10,-97.3468246459961,-6.084176540374756,db://49/xtal_10.cif,49
U6Si10,xtal_100,-106.91886138916016,-6.68242883682251,db://49/xtal_100.cif,49
U6Si10,xtal_12,-94.99942016601562,-5.937463760375977,db://49/xtal_12.cif,49
U6Si10,xtal_15,-115.48222351074219,-7.217638969421387,db://49/xtal_15.cif,49
U6Si10,xtal_16,-119.03720092773438,-7.439825057983398,db://49/xtal_16.cif,49
U6Si10,xtal_17,-110.98936462402344,-6.936835289001465,db://49/xtal_17.cif,49
U6Si10,xtal_18,-118.46510314941406,-7.404068946838379,db://49/xtal_18.cif,49
U6Si10,xtal_19,-113.86487579345703,-7.1165547370910645,db://49/xtal_19.cif,49
U6Si10,xtal_2,-115.96244049072266,-7.247652530670166,db://49/xtal_2.cif,49
U6Si10,xtal_20,-112.46955108642578,-7.029346942901611,db://49/xtal_20.cif,49
U6Si10,xtal_23,-101.85166931152344,-6.365729331970215,db://49/xtal_23.cif,49
U6Si10,xtal_26,-111.72049713134766,-6.9825310707092285,db://49/xtal_26.cif,49
U6Si10,xtal_27,-119.4654541015625,-7.466590881347656,db://49/xtal_27.cif,49
U6Si10,xtal_28,-114.30255126953125,-7.143909454345703,db://49/xtal_28.cif,49
U6Si10,xtal_29,-59.32710266113281,-3.707943916320801,db://49/xtal_29.cif,49
U6Si10,xtal_3,-113.22953033447266,-7.076845645904541,db://49/xtal_3.cif,49
U6Si10,xtal_30,-121.94331359863281,-7.621457099914551,db://49/xtal_30.cif,49
U6Si10,xtal_31,-118.4150619506836,-7.400941371917725,db://49/xtal_31.cif,49
U6Si10,xtal_33,-90.52787780761719,-5.657992362976074,db://49/xtal_33.cif,49
U6Si10,xtal_35,-93.3978271484375,-5.837364196777344,db://49/xtal_35.cif,49
U6Si10,xtal_37,-112.263671875,-7.0164794921875,db://49/xtal_37.cif,49
U6Si10,xtal_38,-108.6531982421875,-6.790824890136719,db://49/xtal_38.cif,49
U6Si10,xtal_39,-102.8964614868164,-6.431028842926025,db://49/xtal_39.cif,49
U6Si10,xtal_4,-98.92977142333984,-6.18311071395874,db://49/xtal_4.cif,49
U6Si10,xtal_40,-95.84864807128906,-5.990540504455566,db://49/xtal_40.cif,49
U6Si10,xtal_42,-115.38302612304688,-7.21143913269043,db://49/xtal_42.cif,49
U6Si10,xtal_43,-108.17147064208984,-6.760716915130615,db://49/xtal_43.cif,49
U6Si10,xtal_44,-118.1402587890625,-7.383766174316406,db://49/xtal_44.cif,49
U6Si10,xtal_45,-112.05748748779297,-7.0035929679870605,db://49/xtal_45.cif,49
U6Si10,xtal_48,-118.09257507324219,-7.380785942077637,db://49/xtal_48.cif,49
U6Si10,xtal_5,-116.27339172363281,-7.267086982727051,db://49/xtal_5.cif,49
U6Si10,xtal_50,-114.09963989257812,-7.131227493286133,db://49/xtal_50.cif,49
U6Si10,xtal_51,-114.43761444091797,-7.152350902557373,db://49/xtal_51.cif,49
U6Si10,xtal_52,-101.90238189697266,-6.368898868560791,db://49/xtal_52.cif,49
U6Si10,xtal_54,-108.13431549072266,-6.758394718170166,db://49/xtal_54.cif,49
U6Si10,xtal_57,-115.10025787353516,-7.193766117095947,db://49/xtal_57.cif,49
U6Si10,xtal_58,-116.22542572021484,-7.264089107513428,db://49/xtal_58.cif,49
U6Si10,xtal_59,-101.3031234741211,-6.331445217132568,db://49/xtal_59.cif,49
U6Si10,xtal_6,-121.04295349121094,-7.565184593200684,db://49/xtal_6.cif,49
U6Si10,xtal_60,-99.76875305175781,-6.235547065734863,db://49/xtal_60.cif,49
U6Si10,xtal_62,-117.5734634399414,-7.348341464996338,db://49/xtal_62.cif,49
U6Si10,xtal_63,-119.24725341796875,-7.452953338623047,db://49/xtal_63.cif,49
U6Si10,xtal_64,-95.32212829589844,-5.957633018493652,db://49/xtal_64.cif,49
U6Si10,xtal_65,-89.02225494384766,-5.5638909339904785,db://49/xtal_65.cif,49
U6Si10,xtal_66,-71.67924499511719,-4.479952812194824,db://49/xtal_66.cif,49
U6Si10,xtal_67,-110.36444854736328,-6.897778034210205,db://49/xtal_67.cif,49
U6Si10,xtal_68,-113.06610107421875,-7.066631317138672,db://49/xtal_68.cif,49
U6Si10,xtal_70,-99.05570220947266,-6.190981388092041,db://49/xtal_70.cif,49
U6Si10,xtal_73,-119.16154479980469,-7.447596549987793,db://49/xtal_73.cif,49
U6Si10,xtal_74,-109.41040802001953,-6.838150501251221,db://49/xtal_74.cif,49
U6Si10,xtal_76,-116.77537536621094,-7.298460960388184,db://49/xtal_76.cif,49
U6Si10,xtal_77,-99.51929473876953,-6.219955921173096,db://49/xtal_77.cif,49
U6Si10,xtal_8,-38.365966796875,-2.3978729248046875,db://49/xtal_8.cif,49
U6Si10,xtal_80,-118.93319702148438,-7.433324813842773,db://49/xtal_80.cif,49
U6Si10,xtal_82,-119.53449249267578,-7.470905780792236,db://49/xtal_82.cif,49
U6Si10,xtal_84,-101.30531311035156,-6.331582069396973,db://49/xtal_84.cif,49
U6Si10,xtal_85,-116.8219223022461,-7.301370143890381,db://49/xtal_85.cif,49
U6Si10,xtal_88,-97.02869415283203,-6.064293384552002,db://49/xtal_88.cif,49
U6Si10,xtal_89,-103.16661071777344,-6.44791316986084,db://49/xtal_89.cif,49
U6Si10,xtal_90,-117.4913558959961,-7.343209743499756,db://49/xtal_90.cif,49
U6Si10,xtal_91,-116.18817138671875,-7.261760711669922,db://49/xtal_91.cif,49
U6Si10,xtal_93,-119.43108367919922,-7.464442729949951,db://49/xtal_93.cif,49
U6Si10,xtal_94,-117.49085235595703,-7.3431782722473145,db://49/xtal_94.cif,49
U6Si10,xtal_96,-101.17078399658203,-6.323173999786377,db://49/xtal_96.cif,49
U6Si10,xtal_97,-110.88021087646484,-6.930013179779053,db://49/xtal_97.cif,49
U6Si10,xtal_98,-116.57389831542969,-7.2858686447143555,db://49/xtal_98.cif,49
U6Si10,xtal_99,-108.41291809082031,-6.7758073806762695,db://49/xtal_99.cif,49
U6Si10,xtal_1,-84.11335754394531,-5.257084846496582,db://50/xtal_1.cif,50
U6Si10,xtal_10,-108.44491577148438,-6.777807235717773,db://50/xtal_10.cif,50
U6Si10,xtal_13,-97.76566314697266,-6.110353946685791,db://50/xtal_13.cif,50
U6Si10,xtal_14,-81.96004486083984,-5.12250280380249,db://50/xtal_14.cif,50
U6Si10,xtal_15,46.05060577392578,2.8781628608703613,db://50/xtal_15.cif,50
U6Si10,xtal_16,-118.33778381347656,-7.396111488342285,db://50/xtal_16.cif,50
U6Si10,xtal_17,-119.38526153564453,-7.461578845977783,db://50/xtal_17.cif,50
U6Si10,xtal_19,-103.17842102050781,-6.448651313781738,db://50/xtal_19.cif,50
U6Si10,xtal_2,-74.296630859375,-4.6435394287109375,db://50/xtal_2.cif,50
U6Si10,xtal_20,-104.07572174072266,-6.504732608795166,db://50/xtal_20.cif,50
U6Si10,xtal_21,24.924724578857422,1.5577952861785889,db://50/xtal_21.cif,50
U6Si10,xtal_22,-114.1291275024414,-7.133070468902588,db://50/xtal_22.cif,50
U6Si10,xtal_24,-98.50786590576172,-6.156741619110107,db://50/xtal_24.cif,50
U6Si10,xtal_29,-104.90618896484375,-6.556636810302734,db://50/xtal_29.cif,50
U6Si10,xtal_30,-96.55650329589844,-6.034781455993652,db://50/xtal_30.cif,50
U6Si10,xtal_31,-107.19609832763672,-6.699756145477295,db://50/xtal_31.cif,50
U6Si10,xtal_38,-118.7126693725586,-7.419541835784912,db://50/xtal_38.cif,50
U6Si10,xtal_39,51.073143005371094,3.1920714378356934,db://50/xtal_39.cif,50
U6Si10,xtal_40,-119.980224609375,-7.4987640380859375,db://50/xtal_40.cif,50
U6Si10,xtal_41,-112.08808898925781,-7.005505561828613,db://50/xtal_41.cif,50
U6Si10,xtal_42,-117.09272003173828,-7.318295001983643,db://50/xtal_42.cif,50
U6Si10,xtal_44,-74.77952575683594,-4.673720359802246,db://50/xtal_44.cif,50
U6Si10,xtal_45,-113.03362274169922,-7.064601421356201,db://50/xtal_45.cif,50
U6Si10,xtal_49,-109.3389892578125,-6.833686828613281,db://50/xtal_49.cif,50
U6Si10,xtal_50,-72.59910583496094,-4.537444114685059,db://50/xtal_50.cif,50
U6Si10,xtal_51,-115.5318603515625,-7.220741271972656,db://50/xtal_51.cif,50
U6Si10,xtal_53,-59.64458465576172,-3.7277865409851074,db://50/xtal_53.cif,50
U6Si10,xtal_58,-69.42597961425781,-4.339123725891113,db://50/xtal_58.cif,50
U6Si10,xtal_6,-110.89920043945312,-6.93120002746582,db://50/xtal_6.cif,50
U6Si10,xtal_60,-44.535247802734375,-2.7834529876708984,db://50/xtal_60.cif,50
U6Si10,xtal_63,-66.15524291992188,-4.134702682495117,db://50/xtal_63.cif,50
U6Si10,xtal_65,-113.51614379882812,-7.094758987426758,db://50/xtal_65.cif,50
U6Si10,xtal_67,-111.51421356201172,-6.969638347625732,db://50/xtal_67.cif,50
U6Si10,xtal_73,-113.4692153930664,-7.09182596206665,db://50/xtal_73.cif,50
U6Si10,xtal_75,-117.19446563720703,-7.3246541023254395,db://50/xtal_75.cif,50
U6Si10,xtal_76,-120.18733215332031,-7.5117082595825195,db://50/xtal_76.cif,50
U6Si10,xtal_78,-104.76451873779297,-6.5477824211120605,db://50/xtal_78.cif,50
U6Si10,xtal_79,-115.05716705322266,-7.191072940826416,db://50/xtal_79.cif,50
U6Si10,xtal_80,-119.46106719970703,-7.4663166999816895,db://50/xtal_80.cif,50
U6Si10,xtal_81,-97.96371459960938,-6.122732162475586,db://50/xtal_81.cif,50
U6Si10,xtal_82,-106.64014434814453,-6.665009021759033,db://50/xtal_82.cif,50
U6Si10,xtal_83,-118.29150390625,-7.393218994140625,db://50/xtal_83.cif,50
U6Si10,xtal_84,-122.19898223876953,-7.637436389923096,db://50/xtal_84.cif,50
U6Si10,xtal_86,-96.8046646118164,-6.050291538238525,db://50/xtal_86.cif,50
U6Si10,xtal_91,-26.691425323486328,-1.6682140827178955,db://50/xtal_91.cif,50
U6Si10,xtal_93,-123.73168182373047,-7.733230113983154,db://50/xtal_93.cif,50
U6Si10,xtal_95,-105.32923889160156,-6.583077430725098,db://50/xtal_95.cif,50
U6Si10,xtal_96,-107.80815124511719,-6.738009452819824,db://50/xtal_96.cif,50
U6Si10,xtal_97,-123.21766662597656,-7.701104164123535,db://50/xtal_97.cif,50
U6Si10,xtal_98,-118.6652603149414,-7.416578769683838,db://50/xtal_98.cif,50
U6Si10,xtal_99,-109.93611145019531,-6.871006965637207,db://50/xtal_99.cif,50
U6Si10,xtal_1,-105.52791595458984,-6.595494747161865,db://51/xtal_1.cif,51
U6Si10,xtal_10,-107.71235656738281,-6.732022285461426,db://51/xtal_10.cif,51
U6Si10,xtal_100,-106.81098175048828,-6.675686359405518,db://51/xtal_100.cif,51
U6Si10,xtal_11,-97.82601165771484,-6.114125728607178,db://51/xtal_11.cif,51
U6Si10,xtal_13,-108.10617065429688,-6.756635665893555,db://51/xtal_13.cif,51
U6Si10,xtal_14,-99.84323120117188,-6.240201950073242,db://51/xtal_14.cif,51
U6Si10,xtal_15,-114.02099609375,-7.126312255859375,db://51/xtal_15.cif,51
U6Si10,xtal_16,-105.85401153564453,-6.615875720977783,db://51/xtal_16.cif,51
U6Si10,xtal_17,-118.96986389160156,-7.435616493225098,db://51/xtal_17.cif,51
U6Si10,xtal_18,-100.8316650390625,-6.301979064941406,db://51/xtal_18.cif,51
U6Si10,xtal_19,-108.57723236083984,-6.78607702255249,db://51/xtal_19.cif,51
U6Si10,xtal_2,-88.32378387451172,-5.520236492156982,db://51/xtal_2.cif,51
U6Si10,xtal_20,-110.47770690917969,-6.9048566818237305,db://51/xtal_20.cif,51
U6Si10,xtal_21,-121.00643157958984,-7.562901973724365,db://51/xtal_21.cif,51
U6Si10,xtal_22,-106.52338409423828,-6.657711505889893,db://51/xtal_22.cif,51
U6Si10,xtal_23,-114.60548400878906,-7.162842750549316,db://51/xtal_23.cif,51
U6Si10,xtal_24,-108.95010375976562,-6.809381484985352,db://51/xtal_24.cif,51
U6Si10,xtal_25,-103.00524139404297,-6.4378275871276855,db://51/xtal_25.cif,51
U6Si10,xtal_26,-116.68334197998047,-7.292708873748779,db://51/xtal_26.cif,51
U6Si10,xtal_27,-105.77008819580078,-6.610630512237549,db://51/xtal_27.cif,51
U6Si10,xtal_28,-109.83743286132812,-6.864839553833008,db://51/xtal_28.cif,51
U6Si10,xtal_3,-115.79037475585938,-7.236898422241211,db://51/xtal_3.cif,51
U6Si10,xtal_30,-109.08674621582031,-6.8179216384887695,db://51/xtal_30.cif,51
U6Si10,xtal_31,-116.02951049804688,-7.25184440612793,db://51/xtal_31.cif,51
U6Si10,xtal_32,-106.44182586669922,-6.652614116668701,db://51/xtal_32.cif,51
U6Si10,xtal_33,-102.68692016601562,-6.417932510375977,db://51/xtal_33.cif,51
U6Si10,xtal_34,-116.31342315673828,-7.269588947296143,db://51/xtal_34.cif,51
U6Si10,xtal_35,-121.90231323242188,-7.618894577026367,db://51/xtal_35.cif,51
U6Si10,xtal_36,-113.85613250732422,-7.116008281707764,db://51/xtal_36.cif,51
U6Si10,xtal_37,-122.13346099853516,-7.633341312408447,db://51/xtal_37.cif,51
U6Si10,xtal_38,-114.18452453613281,-7.136532783508301,db://51/xtal_38.cif,51
U6Si10,xtal_39,-99.97539520263672,-6.248462200164795,db://51/xtal_39.cif,51
U6Si10,xtal_4,-109.51436614990234,-6.8446478843688965,db://51/xtal_4.cif,51
U6Si10,xtal_40,-100.26472473144531,-6.266545295715332,db://51/xtal_40.cif,51
U6Si10,xtal_41,-116.66693115234375,-7.291683197021484,db://51/xtal_41.cif,51
U6Si10,xtal_42,-101.19807434082031,-6.3248796463012695,db://51/xtal_42.cif,51
U6Si10,xtal_43,-114.69976806640625,-7.168735504150391,db://51/xtal_43.cif,51
U6Si10,xtal_44,-112.62702941894531,-7.039189338684082,db://51/xtal_44.cif,51
U6Si10,xtal_45,-103.31692504882812,-6.457307815551758,db://51/xtal_45.cif,51
U6Si10,xtal_46,-104.98775482177734,-6.561734676361084,db://51/xtal_46.cif,51
U6Si10,xtal_47,-99.06410217285156,-6.191506385803223,db://51/xtal_47.cif,51
U6Si10,xtal_48,-114.50456237792969,-7.1565351486206055,db://51/xtal_48.cif,51
U6Si10,xtal_49,-104.12820434570312,-6.508012771606445,db://51/xtal_49.cif,51
U6Si10,xtal_5,-109.2630844116211,-6.828942775726318,db://51/xtal_5.cif,51
U6Si10,xtal_50,-106.57263946533203,-6.660789966583252,db://51/xtal_50.cif,51
U6Si10,xtal_51,-105.94715881347656,-6.621697425842285,db://51/xtal_51.cif,51
U6Si10,xtal_52,-98.27903747558594,-6.142439842224121,db://51/xtal_52.cif,51
U6Si10,xtal_53,-107.63884735107422,-6.727427959442139,db://51/xtal_53.cif,51
U6Si10,xtal_54,-104.05747985839844,-6.503592491149902,db://51/xtal_54.cif,51
U6Si10,xtal_55,-114.75116729736328,-7.171947956085205,db://51/xtal_55.cif,51
U6Si10,xtal_56,-114.87894439697266,-7.179934024810791,db://51/xtal_56.cif,51
U6Si10,xtal_57,-98.21755981445312,-6.13859748840332,db://51/xtal_57.cif,51
U6Si10,xtal_58,-119.61161804199219,-7.475726127624512,db://51/xtal_58.cif,51
U6Si10,xtal_59,-112.28546142578125,-7.017841339111328,db://51/xtal_59.cif,51
U6Si10,xtal_6,-109.0341796875,-6.81463623046875,db://51/xtal_6.cif,51
U6Si10,xtal_60,-108.18980407714844,-6.761862754821777,db://51/xtal_60.cif,51
U6Si10,xtal_61,-109.54057312011719,-6.846285820007324,db://51/xtal_61.cif,51
U6Si10,xtal_62,-113.09149932861328,-7.06821870803833,db://51/xtal_62.cif,51
U6Si10,xtal_63,-103.68463134765625,-6.480289459228516,db://51/xtal_63.cif,51
U6Si10,xtal_64,-107.08686828613281,-6.692929267883301,db://51/xtal_64.cif,51
U6Si10,xtal_65,-107.12239837646484,-6.695149898529053,db://51/xtal_65.cif,51
U6Si10,xtal_66,-109.92433166503906,-6.870270729064941,db://51/xtal_66.cif,51
U6Si10,xtal_67,-105.1709213256836,-6.573182582855225,db://51/xtal_67.cif,51
U6Si10,xtal_68,-113.06896209716797,-7.066810131072998,db://51/xtal_68.cif,51
U6Si10,xtal_69,-109.93696594238281,-6.871060371398926,db://51/xtal_69.cif,51
U6Si10,xtal_7,-108.96458435058594,-6.810286521911621,db://51/xtal_7.cif,51
U6Si10,xtal_70,-97.01487731933594,-6.063429832458496,db://51/xtal_70.cif,51
U6Si10,xtal_71,-84.49221801757812,-5.280763626098633,db://51/xtal_71.cif,51
U6Si10,xtal_72,-111.05704498291016,-6.941065311431885,db://51/xtal_72.cif,51
U6Si10,xtal_73,-117.01707458496094,-7.313567161560059,db://51/xtal_73.cif,51
U6Si10,xtal_74,-109.79574584960938,-6.862234115600586,db://51/xtal_74.cif,51
U6Si10,xtal_75,-112.54998779296875,-7.034374237060547,db://51/xtal_75.cif,51
U6Si10,xtal_76,-108.72125244140625,-6.795078277587891,db://51/xtal_76.cif,51
U6Si10,xtal_77,-121.31297302246094,-7.582060813903809,db://51/xtal_77.cif,51
U6Si10,xtal_78,-113.70973205566406,-7.106858253479004,db://51/xtal_78.cif,51
U6Si10,xtal_79,-105.31300354003906,-6.582062721252441,db://51/xtal_79.cif,51
U6Si10,xtal_8,-112.13679504394531,-7.008549690246582,db://51/xtal_8.cif,51
U6Si10,xtal_80,-117.69733428955078,-7.356083393096924,db://51/xtal_80.cif,51
U6Si10,xtal_81,-105.24888610839844,-6.578055381774902,db://51/xtal_81.cif,51
U6Si10,xtal_82,-112.85702514648438,-7.053564071655273,db://51/xtal_82.cif,51
U6Si10,xtal_83,-110.24539184570312,-6.890336990356445,db://51/xtal_83.cif,51
U6Si10,xtal_84,-117.82344818115234,-7.3639655113220215,db://51/xtal_84.cif,51
U6Si10,xtal_85,-100.20426940917969,-6.2627668380737305,db://51/xtal_85.cif,51
U6Si10,xtal_86,-110.84910583496094,-6.928069114685059,db://51/xtal_86.cif,51
U6Si10,xtal_87,-104.69929504394531,-6.543705940246582,db://51/xtal_87.cif,51
U6Si10,xtal_88,-118.59265899658203,-7.412041187286377,db://51/xtal_88.cif,51
U6Si10,xtal_89,-111.85327911376953,-6.990829944610596,db://51/xtal_89.cif,51
U6Si10,xtal_9,25.539203643798828,1.5962002277374268,db://51/xtal_9.cif,51
U6Si10,xtal_90,-110.09520721435547,-6.880950450897217,db://51/xtal_90.cif,51
U6Si10,xtal_91,-106.75968933105469,-6.672480583190918,db://51/xtal_91.cif,51
U6Si10,xtal_92,-112.17900085449219,-7.011187553405762,db://51/xtal_92.cif,51
U6Si10,xtal_93,-107.11747741699219,-6.694842338562012,db://51/xtal_93.cif,51
U6Si10,xtal_94,-107.98290252685547,-6.748931407928467,db://51/xtal_94.cif,51
U6Si10,xtal_95,-119.16815948486328,-7.448009967803955,db://51/xtal_95.cif,51
U6Si10,xtal_96,-106.518798828125,-6.6574249267578125,db://51/xtal_96.cif,51
U6Si10,xtal_97,-104.2718505859375,-6.516990661621094,db://51/xtal_97.cif,51
U6Si10,xtal_98,-101.72703552246094,-6.357939720153809,db://51/xtal_98.cif,51
U6Si10,xtal_99,-98.15316009521484,-6.134572505950928,db://51/xtal_99.cif,51
U6Si10,xtal_1,-104.06925964355469,-6.504328727722168,db://53/xtal_1.cif,53
U6Si10,xtal_10,-117.36459350585938,-7.335287094116211,db://53/xtal_10.cif,53
U6Si10,xtal_100,-102.12850189208984,-6.383031368255615,db://53/xtal_100.cif,53
U6Si10,xtal_11,-116.86371612548828,-7.303982257843018,db://53/xtal_11.cif,53
U6Si10,xtal_12,-106.30715942382812,-6.644197463989258,db://53/xtal_12.cif,53
U6Si10,xtal_13,-105.03992462158203,-6.564995288848877,db://53/xtal_13.cif,53
U6Si10,xtal_14,-104.33726501464844,-6.521079063415527,db://53/xtal_14.cif,53
U6Si10,xtal_15,-104.8808822631836,-6.555055141448975,db://53/xtal_15.cif,53
U6Si10,xtal_16,-104.19503784179688,-6.512189865112305,db://53/xtal_16.cif,53
U6Si10,xtal_17,-96.76513671875,-6.047821044921875,db://53/xtal_17.cif,53
U6Si10,xtal_18,-100.66353607177734,-6.291471004486084,db://53/xtal_18.cif,53
U6Si10,xtal_19,-98.54914855957031,-6.1593217849731445,db://53/xtal_19.cif,53
U6Si10,xtal_2,-103.24695587158203,-6.452934741973877,db://53/xtal_2.cif,53
U6Si10,xtal_20,-111.35308074951172,-6.959567546844482,db://53/xtal_20.cif,53
U6Si10,xtal_21,-108.65584564208984,-6.790990352630615,db://53/xtal_21.cif,53
